10	48762.9
10.1617	49695.5
10.3261	50645
10.4931	51613.4
10.6628	52600.2
10.8353	53623.3
11.0106	54675.1
11.1886	55749
11.3696	56757.1
11.5535	57066.1
11.7404	57376.5
11.9303	57688.9
12.1232	58003.2
12.3193	57965.6
12.5186	57783.2
12.721	57602
12.9268	57420.8
13.1359	57240.4
13.3483	57021.6
13.5642	56802.4
13.7836	56584.2
14.0066	56498.4
14.2331	56917.9
14.4633	57340.5
14.6973	57765.7
14.935	58194.5
15.1765	58731.7
15.422	59555.1
15.6714	60390.6
15.9249	61237.2
16.1825	62323
16.4442	63543.8
16.7102	64788
16.9805	66056.6
17.2551	67350.6
17.5342	68741.3
17.8178	70555
18.106	72416.4
18.3989	74326.4
18.6964	76288.3
18.9988	77752.7
19.3061	79095.9
19.6184	80462.2
19.9357	81852.5
20.2582	83043.5
20.5858	83908.6
20.9188	84782
21.2571	85665.1
21.6009	86398.4
21.9503	86616
22.3053	86834.3
22.6661	87053
23.0327	87272.4
23.4053	86627.7
23.7838	85863
24.1685	85104.9
24.5594	84353.7
24.9566	83589
25.3603	82788.7
25.7705	81996
26.1873	81211
26.6109	80433.4
27.0413	79318.8
27.4786	77751.6
27.9231	76215.3
28.3747	74709.3
28.8337	73233.1
29.3	71786
29.7739	70234.9
30.2555	68112.8
30.7449	66054.8
31.2421	64058.8
31.7475	62123.5
32.2609	59920.6
32.7827	57043
33.313	54303.8
33.8518	51696
34.3993	49744.6
34.9557	48059.7
35.5211	46431.9
36.0956	44859.1
36.6794	43725.2
37.2727	42894.8
37.8755	42080.2
38.4882	41281
39.1107	40497.1
39.7433	39769.5
40.3861	39427.4
41.0393	39088.2
41.7031	38752
42.3776	38418.6
43.063	38088.1
43.7595	37875.8
44.4673	37736.5
45.1865	37597.7
45.9174	37459.4
46.66	37471.5
47.4147	37571.5
48.1816	40090.8
48.9609	45034.3
49.7528	50806.7
50.5576	50393.3
51.3753	49983.2
52.2062	49576.8
53.0506	49173.5
53.9087	48773.3
54.7806	48376.7
55.6667	47983
56.567	47592.3
57.482	47205.3
58.4117	46821.2
59.3564	46677.6
60.3165	47256
61.2921	47841.4
62.2834	48576.6
63.2908	49857.2
64.3145	51171.8
65.3547	51763.2
66.4118	51743.6
67.4859	51545
68.5775	49549.9
69.6867	47631.7
70.8138	45215.3
71.9592	42276
73.123	39527.9
74.3057	36958.4
75.5076	34635.6
76.7289	32467.6
77.9699	30435.2
79.231	28529.8
80.5125	26744
81.8147	25120.1
83.138	24048.9
84.4827	23023.5
85.8492	22041.7
87.2377	21101.9
88.6487	20202
90.0825	19340.6
91.5395	18515.9
93.0201	17879.9
94.5247	17275.6
96.0535	16691.7
97.6071	16127.6
99.1858	15582.5
100.79	15055.8
102.42	14543.6
104.077	14028.3
105.76	13531.2
107.471	13051.8
109.209	12589.3
110.975	12200.2
112.77	11894.8
114.594	11597
116.448	11306.7
118.331	11095.1
120.245	11028.9
122.19	10963.2
124.166	10897.9
126.175	10832.9
128.215	10892.1
130.289	10995.4
132.397	11099.5
134.538	11204.8
136.714	11311
138.925	11418.3
141.172	11553.1
143.456	11753.2
145.776	11956.8
148.134	12164
150.53	12374.7
152.964	12587.8
155.439	12798
157.953	13011.8
160.507	13229.4
163.103	13450.5
165.742	13675.1
168.422	13892.9
171.146	14032.5
173.915	14173.4
176.727	14315.9
179.586	14459.7
182.491	14604.9
185.442	14791.4
188.442	15008.1
191.49	15228.4
194.587	15434.8
197.734	15612.8
200.932	15792.7
204.182	15974.7
207.485	16158.7
210.84	16345.1
214.251	16533.4
217.716	16724
221.237	16878.8
224.816	16999.5
228.452	17121.1
232.147	17243.6
235.902	17367
239.717	17491.3
243.595	17616.4
247.535	17683.8
251.538	17605.8
255.607	17528.1
259.741	17450.8
263.942	17373.7
268.211	17297
272.549	17218.2
276.957	17130.7
281.437	17043.6
285.989	16957
290.615	16856.3
295.315	16735.5
300.092	16615.6
304.945	16496.6
309.878	16378.4
314.89	16261
319.983	16190.2
325.158	16124.7
330.418	16059.6
335.762	15994.7
341.192	15930
346.711	15865.6
352.319	15801.5
358.017	15737.7
363.808	15624.9
369.692	15496
375.672	15368.3
381.748	15241.5
387.922	15115.8
394.197	14991.2
400.573	14867.5
407.052	14744.9
413.635	14623.3
420.326	14502.7
427.124	14343.5
434.032	14144.8
441.052	13948.9
448.186	13755.7
455.435	13565.2
462.802	13377.3
470.287	13192
477.894	13009.3
485.623	12829.1
493.478	12651.4
501.459	12476.1
509.57	12303.3
517.812	12132.9
526.187	11964.9
534.698	11799.2
543.346	11635.7
552.134	11474.6
561.065	11293.7
570.14	11039.1
579.361	10790.2
588.732	10546.9
598.254	10309.1
607.93	10076.6
617.763	9849.41
627.755	9627.32
637.909	9410.26
648.226	9198.07
658.711	8990.68
669.365	8787.96
680.191	8589.8
691.193	8396.1
702.372	8206.8
713.733	8021.76
725.277	7840.87
737.008	7664.09
748.928	7491.27
761.042	7322.36
773.351	7157.26
785.859	6995.87
798.57	6838.14
811.486	6683.95
824.611	6533.23
837.949	6385.93
851.502	6241.94
865.274	6101.2
879.269	5770.08
893.491	5608.59
907.942	5451.5
922.628	5298.74
937.551	5143.98
952.715	4992.12
968.124	4843.33
983.783	4698.88
999.695	4558.14
1015.86	4420.96
1032.29	4282.75
1048.99	4148.15
1065.96	4017.04
1083.2	3889.98
1100.72	3766.85
1118.52	3647.55
1136.61	3532.01
1155	3420.09
1173.68	3311.6
1192.66	3206.51
1211.95	3104.7
1231.55	3006.02
1251.47	2909.73
1271.72	2815.7
1292.28	2723.69
1313.19	2634.57
1334.43	2548.35
1356.01	2464.9
1377.94	2384.12
1400.23	2305.95
1422.88	2230.33
1445.89	2157.11
1469.28	2086.13
1493.04	2017.26
1517.19	1949.92
1541.73	1884.73
1566.67	1821.73
1592.01	1760.71
1617.76	1701.71
1643.92	1644.67
1670.51	1589.56
1697.53	1536.24
1724.99	1484.62
1752.89	1433.78
1781.24	1384.35
1810.05	1336.35
1839.32	1289.95
1869.07	1245.17
1899.3	1201.98
1930.02	1160.24
1961.24	1119.93
1992.96	1080.99
2025.2	1043.95
2057.95	2875.59
2091.24	2772.14
2125.06	3936.99
2159.43	3786.7
2194.36	3642.17
2229.85	3503.14
2265.92	3369.5
2302.57	3240.88
2339.81	3117.33
2377.66	2998.49
2416.11	2884.16
2455.19	2774.31
2494.9	2668.68
2535.26	2567.1
2576.26	2865.23
2617.93	2752.4
2660.27	2644
2703.3	2540.07
2747.03	2440.24
2791.46	2344.41
2836.61	2252.39
2882.49	2164.05
2929.11	2211.41
2976.48	2126.75
3024.63	2045.41
3073.55	1967.28
3123.26	1892.14
3173.78	1878.54
3225.11	1817.27
3277.27	1750.38
3330.28	1685.7
3384.15	1623.17
3438.88	1562.72
3494.5	1504.33
3551.02	1447.84
3608.46	1393.38
3666.82	1340.74
3726.13	1289.98
3786.4	1240.9
3847.64	1193.62
3909.87	1148.03
3973.11	1104.06
4037.37	1061.61
4102.68	1020.78
4169.03	981.342
4236.46	943.348
4304.99	906.741
4374.62	871.49
4445.37	837.525
4517.27	804.82
4590.34	773.334
4664.58	743.009
4740.03	713.828
4816.69	685.745
4894.6	658.716
4973.77	632.704
5054.21	607.685
5135.96	583.62
5219.03	560.472
5303.44	538.205
5389.22	516.799
5476.39	496.218
5564.97	476.436
5654.98	457.418
5746.44	439.135
5839.38	421.567
5933.83	404.681
6029.81	388.456
6127.33	372.869
6226.44	357.896
6327.15	343.512
6429.48	329.7
6533.48	316.428
6639.15	303.683
6746.53	291.445
6855.65	279.692
6966.54	268.399
7079.22	257.562
7193.72	247.157
7310.07	237.172
7428.31	227.582
7548.45	218.377
7670.54	209.545
7794.61	201.062
7920.68	192.921
8048.79	185.108
8178.97	177.608
8311.26	170.413
8445.69	163.506
8582.29	156.883
8721.11	150.521
8862.16	144.42
9005.5	138.563
9151.16	132.945
9299.17	127.553
9449.58	122.382
9602.42	117.418
9757.73	112.66
9915.55	108.093
10075.9	103.643
10238.9	99.3827
10404.5	95.3025
10572.8	91.3958
10743.8	87.6553
10917.6	84.0741
11094.2	80.6453
11273.6	198.164
11455.9	189.335
11641.2	180.902
11829.5	172.845
12020.8	165.145
12215.3	157.791
12412.9	150.761
12613.6	144.046
12817.6	137.63
13025	184.957
13235.6	177.438
13449.7	193.059
13667.2	185.577
13888.3	178.361
14112.9	171.398
14341.2	164.687
14573.1	158.214
14808.9	151.978
15048.4	145.969
15291.8	140.181
15539.1	134.605
15790.4	129.237
16045.8	124.069
16305.4	119.097
16569.1	114.31
16837.1	109.706
17109.4	105.276
17386.1	101.016
17667.4	96.921
17953.1	92.9823
18243.5	89.1968
18538.6	85.5586
18838.4	82.0617
19143.1	78.7021
19452.7	75.4743
19767.4	72.3742
20087.1	69.3961
20412	66.5363
20742.1	63.79
21077.6	61.1535
21418.5	58.6222
21765	56.1928
22117	53.8607
22474.7	51.6226
22838.2	49.4747
23207.6	47.4141
23583	45.4369
23964.4	43.5399
24352	41.7204
24745.9	39.9751
25146.1	38.3012
25552.9	36.6957
25966.2	35.1561
26386.1	33.6796
26812.9	32.2642
27246.6	30.907
27687.3	29.6058
28135.1	28.3584
28590.2	27.1627
29052.6	26.0165
29522.5	24.918
30000	23.865
